date,open,high,low,close,per_change,volume,traded_amount,symbol
2024-08-01,260.0,264.1,255.0,255.9,-1.2,379256.0,97718383.3,GBIME
2024-08-05,255.0,255.0,245.7,249.4,-2.54,706240.0,176173569.4,GBIME
2024-08-06,245.2,248.0,226.1,230.0,-7.78,694815.0,164391071.8,GBIME
2024-08-07,227.5,239.0,223.2,238.5,3.7,512810.0,119418859.4,GBIME
2024-08-08,242.1,243.0,234.0,236.5,-0.84,310600.0,73831904.2,GBIME
2024-08-11,241.0,243.6,235.5,243.6,3.0,786878.0,189189731.6,GBIME
2024-08-12,245.0,258.9,245.0,253.8,4.19,653658.0,164696716.6,GBIME
2024-08-13,258.0,260.0,253.0,257.9,1.62,560415.0,144171001.7,GBIME
2024-08-14,255.0,260.0,250.1,259.1,0.47,463875.0,118746972.0,GBIME
2024-08-15,264.0,285.0,260.0,283.0,9.22,1270505.0,353804941.5,GBIME
2024-08-18,288.0,302.0,283.5,287.0,1.41,1427895.0,421625751.8,GBIME
2024-08-21,287.0,292.0,279.0,287.0,0.0,709266.0,202921015.0,GBIME
2024-08-22,287.0,300.0,284.0,284.7,-0.8,460097.0,132406553.6,GBIME
2024-08-25,288.0,288.0,272.0,275.0,-3.41,593298.0,163567731.8,GBIME
2024-08-27,275.0,275.0,258.0,258.0,-6.18,767736.0,201518906.0,GBIME
2024-08-28,263.1,267.0,255.0,259.0,0.39,428646.0,112209874.2,GBIME
2024-08-29,264.1,264.1,248.2,252.0,-2.7,345964.0,87273761.9,GBIME
2024-09-01,249.0,257.0,245.0,245.1,-2.74,318196.0,79253033.2,GBIME
2024-09-02,245.0,269.6,243.1,264.5,7.92,524530.0,134450373.6,GBIME
2024-09-03,268.0,270.0,259.0,259.7,-1.81,266600.0,70218598.3,GBIME
2024-09-04,264.8,264.8,246.0,249.0,-4.12,362314.0,90706827.1,GBIME
2024-09-05,253.9,253.9,242.5,245.9,-1.24,237948.0,58582144.6,GBIME
2024-09-08,245.9,252.1,241.5,243.0,-1.18,208968.0,51414699.5,GBIME
2024-09-09,244.0,244.0,234.3,236.0,-2.88,303514.0,72009006.0,GBIME
2024-09-10,239.0,242.8,235.0,236.0,0.0,271798.0,64836899.6,GBIME
2024-09-11,236.0,240.0,234.0,236.0,0.0,143345.0,33841514.6,GBIME
2024-09-12,240.7,243.0,235.0,242.9,2.92,300713.0,71979982.9,GBIME
2024-09-15,247.7,252.0,238.0,240.0,-1.19,274734.0,67510711.2,GBIME
2024-09-16,236.0,245.0,233.8,234.0,-2.5,139654.0,32850611.2,GBIME
2024-09-18,235.0,241.9,233.0,238.1,1.75,255350.0,60864579.1,GBIME
2024-09-22,242.8,247.6,240.0,244.0,2.48,170258.0,41271181.7,GBIME
2024-09-23,248.8,248.8,237.0,238.0,-2.46,130133.0,31168676.8,GBIME
2024-09-24,235.1,241.7,233.0,234.9,-1.3,169830.0,40092093.5,GBIME
2024-09-25,235.0,243.0,232.3,243.0,3.45,231718.0,55077607.0,GBIME
2024-09-26,247.8,247.8,234.0,238.0,-2.06,114688.0,27311494.7,GBIME
2024-09-29,234.1,240.0,231.0,235.0,-1.26,119056.0,28054805.2,GBIME
2024-09-30,233.0,240.1,233.0,238.0,1.28,114806.0,27400610.6,GBIME
2024-10-01,240.0,249.9,240.0,249.9,5.0,267153.0,65472520.0,GBIME
2024-10-02,254.8,254.8,240.5,245.5,-1.76,276956.0,68446741.3,GBIME
2024-10-06,246.0,250.0,244.0,249.0,1.43,177497.0,43919290.8,GBIME
2024-10-07,252.0,257.0,249.0,253.1,1.65,218332.0,55423381.3,GBIME
2024-10-08,255.0,258.1,250.5,251.1,-0.79,222852.0,56573993.1,GBIME
2024-10-09,250.1,254.0,250.1,253.7,1.04,136698.0,34465766.0,GBIME
2024-10-15,255.1,258.9,253.9,258.4,1.85,129559.0,33259648.0,GBIME
2024-10-16,261.5,266.7,259.5,263.0,1.78,199994.0,52519751.56,GBIME
2024-10-17,265.0,271.0,263.0,266.5,1.33,362357.0,97082880.2,GBIME
2024-10-20,262.0,271.0,257.0,263.5,-1.13,441438.0,116506150.3,GBIME
2024-10-21,264.0,264.0,256.1,257.0,-2.47,293514.0,76027351.1,GBIME
2024-10-22,258.0,262.0,255.1,260.5,1.36,206907.0,53756737.2,GBIME
2024-10-23,265.7,267.0,255.4,256.1,-1.69,306366.0,79658168.9,GBIME
2024-10-24,258.0,258.0,251.0,253.0,-1.21,158059.0,40015238.5,GBIME
2024-10-27,253.0,257.0,248.1,250.0,-1.19,134338.0,33597882.2,GBIME
2024-10-28,254.0,254.0,248.7,254.0,1.6,102439.0,25767988.9,GBIME
2024-10-29,254.0,257.9,254.0,255.9,0.75,118277.0,30136282.8,GBIME
2024-10-30,260.0,260.0,252.4,254.0,-0.74,120003.0,30524037.1,GBIME
2024-11-05,257.0,257.0,253.5,254.0,0.0,49920.0,12703234.3,GBIME
2024-11-06,255.0,261.1,253.2,256.8,1.1,105915.0,27104099.9,GBIME
2024-11-10,258.9,261.0,255.1,260.3,1.36,209467.0,54384038.7,GBIME
2024-11-11,258.0,264.0,258.0,260.6,0.12,252111.0,65975506.1,GBIME
2024-11-12,261.0,264.0,257.3,259.8,-0.31,135585.0,35342217.0,GBIME
2024-11-13,259.9,261.0,254.5,255.0,-1.85,123507.0,31673283.1,GBIME
2024-11-14,254.0,260.0,254.0,256.6,0.63,148677.0,38129234.4,GBIME
2024-11-17,258.0,260.0,257.0,257.2,0.23,134999.0,34946218.3,GBIME
2024-11-19,256.4,258.0,254.6,256.0,-0.47,212652.0,54425882.4,GBIME
2024-11-20,253.0,256.9,253.0,256.9,0.35,141408.0,36023300.3,GBIME
2024-11-21,258.5,259.8,254.1,255.0,-0.74,360990.0,92227100.6,GBIME
2024-11-24,242.0,243.0,236.1,236.8,-2.03,141904.0,33843700.7,GBIME
2024-11-25,241.5,241.5,235.0,235.5,-0.55,93907.0,22188710.3,GBIME
2024-11-26,230.8,242.9,230.8,239.0,1.49,140447.0,33366645.6,GBIME
2024-11-27,242.0,242.0,238.0,239.0,0.0,99121.0,23743639.2,GBIME
2024-11-28,239.0,241.0,236.0,237.0,-0.84,97490.0,23200679.3,GBIME
2024-12-01,237.0,237.0,232.0,233.0,-1.69,75953.0,17741151.6,GBIME
2024-12-02,237.6,237.6,229.0,229.4,-1.55,148285.0,34326171.9,GBIME
2024-12-03,230.0,232.0,228.0,228.5,-0.39,120563.0,27609909.8,GBIME
2024-12-04,233.0,233.0,225.5,228.2,-0.13,147819.0,33768289.8,GBIME
2024-12-05,228.3,230.0,225.4,225.8,-1.05,137659.0,31336776.4,GBIME
2024-12-08,226.0,226.0,220.0,221.9,-1.73,197930.0,44100818.4,GBIME
2024-12-09,224.9,224.9,220.0,221.0,-0.41,97044.0,21564456.0,GBIME
2024-12-10,222.0,224.7,220.0,221.7,0.32,76310.0,16906155.2,GBIME
2024-12-11,224.0,235.0,221.0,232.5,4.87,168543.0,38268064.4,GBIME
2024-12-12,237.1,237.1,226.0,226.0,-2.8,166841.0,38264412.9,GBIME
2024-12-16,227.0,227.9,222.5,224.0,-0.88,95717.0,21412232.6,GBIME
2024-12-17,224.0,239.0,220.1,228.0,1.79,117092.0,26555865.4,GBIME
2024-12-18,230.0,230.0,223.9,224.3,-1.62,71990.0,16256768.9,GBIME
2024-12-19,226.0,226.3,221.0,222.0,-1.03,72133.0,16065850.4,GBIME
2024-12-22,217.6,223.9,217.6,218.5,-1.58,94349.0,20702193.5,GBIME
2024-12-23,220.5,231.8,218.0,229.5,5.03,76892.0,17085032.05,GBIME
2024-12-24,230.0,230.5,225.5,227.0,-1.09,88682.0,20208874.3,GBIME
2024-12-26,227.0,238.0,225.0,233.0,2.64,159743.0,37107804.3,GBIME
2024-12-29,233.1,237.5,229.0,229.5,-1.5,131859.0,30675016.9,GBIME
2024-12-31,234.0,234.0,223.7,227.0,-1.09,103637.0,23380597.9,GBIME
2025-01-01,225.0,228.0,225.0,225.1,-0.84,39532.0,8923047.2,GBIME
2025-01-02,229.6,229.6,223.1,223.7,-0.62,63412.0,14210844.0,GBIME
2025-01-05,224.0,225.0,222.2,222.2,-0.67,83950.0,18705201.7,GBIME
2025-01-06,226.0,226.0,222.0,225.0,1.26,95564.0,21416757.5,GBIME
2025-01-07,229.5,229.5,223.0,223.6,-0.62,75783.0,16984329.7,GBIME
2025-01-08,228.0,228.0,222.2,223.9,0.13,64344.0,14378767.3,GBIME
2025-01-09,226.0,226.0,221.5,223.0,-0.4,58693.0,13050657.7,GBIME
2025-01-12,227.4,227.4,221.0,223.0,0.0,50922.0,11300884.6,GBIME
2025-01-13,221.5,224.0,220.5,222.0,-0.45,55050.0,12194313.9,GBIME
2025-01-15,221.0,223.0,220.1,220.7,-0.59,61369.0,13590379.6,GBIME
2025-01-16,219.0,222.0,216.5,217.5,-1.45,117005.0,25589940.8,GBIME
2025-01-19,216.1,219.0,214.0,217.7,0.09,110151.0,23775267.6,GBIME
2025-01-20,220.0,226.0,220.0,221.0,1.52,186777.0,41603662.7,GBIME
2025-01-21,221.0,223.0,218.1,219.0,-0.9,82396.0,18090557.0,GBIME
2025-01-22,219.0,223.9,219.0,223.0,1.83,91812.0,20321152.3,GBIME
2025-01-23,222.0,225.4,219.0,219.5,-1.57,80906.0,17941087.4,GBIME
2025-01-26,215.2,223.5,215.2,220.6,0.5,66588.0,14704136.1,GBIME
2025-01-27,216.2,223.0,216.2,218.5,-0.95,66281.0,14537111.5,GBIME
2025-01-28,218.5,220.8,218.0,218.9,0.18,79802.0,17440867.1,GBIME
2025-02-02,221.0,223.0,219.0,222.0,1.42,168526.0,37412365.5,GBIME
2025-02-03,222.5,228.0,222.5,224.0,0.9,200495.0,45130844.7,GBIME
2025-02-04,224.0,226.9,221.0,221.5,-1.12,71936.0,16004840.0,GBIME
2025-02-05,223.9,223.9,220.0,220.7,-0.36,86860.0,19145413.6,GBIME
2025-02-06,220.0,221.3,218.5,218.6,-0.95,103061.0,22625743.4,GBIME
2025-02-09,218.0,221.0,218.0,219.2,0.27,119895.0,26359972.9,GBIME
2025-02-10,215.0,221.0,215.0,218.0,-0.55,124839.0,27368057.1,GBIME
2025-02-11,218.0,220.2,218.0,218.5,0.23,87702.0,19212475.1,GBIME
2025-02-12,218.6,221.0,217.0,218.8,0.14,102640.0,22445787.2,GBIME
2025-02-13,218.0,221.0,217.2,218.0,-0.37,73686.0,16119303.1,GBIME
2025-02-16,218.0,221.7,218.0,219.3,0.6,115184.0,25348279.8,GBIME
2025-02-17,220.0,225.0,219.5,224.9,2.55,182178.0,40641966.4,GBIME
2025-02-18,229.3,229.3,222.7,224.0,-0.4,111661.0,25123626.9,GBIME
2025-02-20,225.0,225.0,221.3,221.5,-1.12,87411.0,19418362.3,GBIME
2025-02-23,220.2,223.5,216.0,221.0,-0.23,249928.0,55061026.8,GBIME
2025-02-24,223.0,224.0,220.1,221.4,0.18,96661.0,21455771.7,GBIME
2025-02-25,222.0,223.5,219.5,221.0,-0.18,76800.0,16969385.1,GBIME
2025-02-27,225.4,236.6,225.4,230.0,4.07,277981.0,63570071.8,GBIME
2025-03-02,234.6,235.0,228.0,235.0,2.17,435379.0,100980249.3,GBIME
2025-03-03,239.7,239.7,231.0,231.2,-1.62,177164.0,41502095.3,GBIME
2025-03-04,226.6,251.0,226.6,232.0,0.35,319940.0,73951740.5,GBIME
2025-03-05,232.0,234.0,228.2,233.0,0.43,202781.0,46710912.8,GBIME
2025-03-06,228.4,234.0,228.4,233.8,0.34,141645.0,32754621.0,GBIME
2025-03-09,230.5,237.0,228.0,228.3,-2.35,111190.0,25472143.1,GBIME
2025-03-10,230.0,230.0,226.5,230.0,0.74,153284.0,35002953.4,GBIME
2025-03-11,232.0,232.5,225.7,226.8,-1.39,123486.0,28191129.9,GBIME
2025-03-12,229.0,229.0,224.9,225.6,-0.53,79644.0,17987791.8,GBIME
2025-03-16,225.6,226.0,221.6,222.9,-1.2,130034.0,29005289.3,GBIME
2025-03-17,223.0,227.9,221.0,221.9,-0.45,102032.0,22822800.2,GBIME
2025-03-18,226.3,226.3,220.6,221.0,-0.41,76153.0,16857183.2,GBIME
2025-03-19,221.0,221.9,220.0,220.1,-0.41,76823.0,16936456.0,GBIME
2025-03-20,222.0,222.0,218.1,220.08,-0.01,105949.0,23301292.6,GBIME
2025-03-23,220.0,221.0,215.3,216.08,-1.82,122155.0,26521924.4,GBIME
2025-03-24,216.1,218.9,213.5,217.28,0.56,181137.0,39079738.1,GBIME
2025-03-25,221.6,221.6,210.7,213.37,-1.8,145639.0,31039092.0,GBIME
2025-03-26,215.6,217.0,213.5,216.86,1.64,96828.0,20897104.0,GBIME
2025-03-27,221.1,221.1,216.9,218.82,0.9,95912.0,20912099.7,GBIME
2025-03-30,218.0,222.0,217.0,219.52,0.32,104417.0,22985870.8,GBIME
2025-04-01,220.0,221.5,217.2,218.23,-0.59,87783.0,19180695.0,GBIME
2025-04-02,222.5,222.5,217.5,219.1,0.4,70475.0,15425509.0,GBIME
2025-04-03,219.0,241.0,213.0,222.99,1.78,225909.0,50011548.6,GBIME
2025-04-07,223.0,223.0,218.0,218.8,-1.88,63445.0,13946853.9,GBIME
2025-04-08,217.0,219.7,215.5,218.5,-0.14,65496.0,14214450.4,GBIME
2025-04-09,222.8,222.8,216.3,219.39,0.41,80106.0,17511472.3,GBIME
2025-04-10,220.0,220.5,218.2,219.14,-0.11,98152.0,21542405.7,GBIME
2025-04-13,219.5,220.0,218.3,218.69,-0.21,45875.0,10042650.5,GBIME
2025-04-15,223.0,223.0,218.3,219.09,0.18,49829.0,10937715.7,GBIME
2025-04-16,223.0,223.0,219.0,219.83,0.34,131743.0,28953926.6,GBIME
2025-04-17,222.0,224.0,219.5,222.62,1.27,104669.0,23175851.1,GBIME
2025-04-20,227.0,231.0,221.7,222.8,0.08,182192.0,40849093.0,GBIME
2025-04-21,222.8,224.0,220.4,220.97,-0.82,110813.0,24532457.0,GBIME
2025-04-22,220.6,221.9,218.4,219.18,-0.81,75158.0,16488061.0,GBIME
2025-04-23,219.0,219.0,215.0,216.91,-1.04,131955.0,28576063.5,GBIME
2025-04-24,216.0,217.9,215.4,216.72,-0.09,74907.0,16203823.3,GBIME
2025-04-27,217.1,219.7,217.0,217.59,0.4,100069.0,21811172.2,GBIME
2025-04-28,218.9,220.0,216.5,216.64,-0.44,184178.0,40085034.8,GBIME
2025-04-29,218.9,218.9,215.7,216.27,-0.17,154209.0,33448988.6,GBIME
2025-04-30,216.27,217.9,214.1,215.07,-0.55,92787.0,19972391.24,GBIME
2025-05-04,215.1,218.0,215.1,217.08,0.93,127236.0,27551467.5,GBIME
2025-05-05,218.0,218.0,215.3,215.97,-0.51,64191.0,13876624.4,GBIME
2025-05-06,216.0,216.3,214.2,214.78,-0.55,98848.0,21253102.5,GBIME
2025-05-07,214.6,221.6,213.0,220.84,2.82,165846.0,36028170.5,GBIME
2025-05-08,222.9,223.0,217.0,218.22,-1.19,77455.0,16897462.6,GBIME
2025-05-11,220.5,220.7,217.1,217.27,-0.44,79372.0,17291718.6,GBIME
2025-05-13,217.0,220.0,216.0,216.19,-0.5,62913.0,13655862.4,GBIME
2025-05-14,218.4,218.4,215.0,215.66,-0.25,78676.0,17029958.5,GBIME
2025-05-15,216.0,217.0,214.3,215.32,-0.16,89466.0,19259464.3,GBIME
2025-05-18,217.5,217.5,213.1,214.95,-0.17,215104.0,46167322.5,GBIME
2025-05-19,214.0,220.0,214.0,218.72,1.75,418392.0,90747834.0,GBIME
2025-05-20,218.0,222.5,216.0,221.72,1.37,102268.0,22504791.0,GBIME
2025-05-21,226.0,234.0,220.0,220.9,-0.37,193013.0,43421777.3,GBIME
2025-05-22,225.3,240.0,220.0,234.43,6.12,1009816.0,232021611.7,GBIME
2025-05-25,235.0,247.8,226.8,236.63,0.94,455875.0,106825209.8,GBIME
2025-05-26,241.3,246.0,230.0,235.07,-0.66,290043.0,68288693.2,GBIME
2025-05-27,238.0,253.4,229.3,241.43,2.71,601439.0,144731360.4,GBIME
2025-05-28,240.0,250.0,238.4,249.27,3.25,735920.0,180705215.2,GBIME
2025-06-02,250.0,257.0,243.0,246.7,-1.03,513720.0,127883159.5,GBIME
2025-06-03,244.0,245.9,237.5,238.76,-3.22,345696.0,83101897.0,GBIME
2025-06-04,241.0,248.0,234.2,238.68,-0.03,170799.0,40807355.0,GBIME
2025-06-05,237.1,240.9,236.1,236.61,-0.87,161439.0,38438562.9,GBIME
2025-06-08,235.6,249.0,231.1,231.56,-2.13,160783.0,37654441.0,GBIME
2025-06-09,231.5,236.0,231.5,234.16,1.12,100109.0,23387456.2,GBIME
2025-06-10,229.5,247.5,229.5,241.4,3.09,342181.0,81755842.2,GBIME
2025-06-11,240.0,246.0,237.5,244.08,1.11,412097.0,99958836.9,GBIME
2025-06-12,244.0,244.08,237.0,238.96,-2.1,138305.0,33047480.2,GBIME
2025-06-15,240.0,240.0,234.1,235.49,-1.45,138499.0,32651147.1,GBIME
2025-06-16,236.0,240.2,233.5,237.42,0.82,443097.0,104503382.1,GBIME
2025-06-17,240.0,240.0,233.0,233.2,-1.78,132126.0,30996651.7,GBIME
2025-06-18,233.0,236.0,230.5,231.6,-0.69,124174.0,28896001.5,GBIME
2025-06-19,230.1,233.8,230.0,230.14,-0.63,148454.0,34237341.2,GBIME
2025-06-22,231.0,232.0,227.5,228.3,-0.8,110145.0,25230831.0,GBIME
2025-06-23,232.8,232.8,227.9,228.19,-0.05,80545.0,18435992.7,GBIME
2025-06-24,230.0,233.9,229.6,230.31,0.93,121045.0,27930165.3,GBIME
2025-06-25,231.9,233.0,229.0,230.09,-0.1,49918.0,11483768.9,GBIME
2025-06-26,228.1,231.0,228.1,229.07,-0.44,88481.0,20304916.0,GBIME
2025-06-29,229.3,241.0,227.5,237.37,3.62,318193.0,74256279.3,GBIME
2025-06-30,237.37,242.7,235.2,240.67,1.39,255858.0,61200980.3,GBIME
2025-07-01,245.4,245.4,237.2,243.08,1.0,228491.0,54990745.9,GBIME
2025-07-02,247.9,247.9,239.0,243.58,0.21,192024.0,46396063.7,GBIME
2025-07-03,248.4,248.4,237.3,240.63,-1.21,214944.0,51706479.2,GBIME
2025-07-06,245.4,246.4,238.0,242.75,0.88,337466.0,81853729.4,GBIME
2025-07-07,242.75,244.0,236.7,238.38,-1.8,273101.0,65568689.4,GBIME
2025-07-08,239.0,241.0,236.3,237.78,-0.25,95182.0,22713895.3,GBIME
2025-07-09,236.1,244.5,236.1,243.13,2.25,249112.0,60062507.2,GBIME
2025-07-10,245.0,252.5,240.3,251.65,3.5,770677.0,192246741.1,GBIME
2025-07-13,256.6,266.0,254.9,259.19,3.0,860163.0,222429256.5,GBIME
2025-07-14,260.0,260.0,252.1,252.85,-2.45,594093.0,151138401.1,GBIME
2025-07-15,250.0,259.0,250.0,257.19,1.72,471573.0,120546952.6,GBIME
2025-07-16,262.0,267.5,257.4,259.57,0.93,771421.0,200722796.9,GBIME
2025-07-17,262.0,278.9,260.0,264.56,1.92,556423.0,148028626.0,GBIME
2025-07-20,264.0,270.0,256.0,257.9,-2.52,767141.0,201902613.8,GBIME
2025-07-21,258.0,263.0,255.3,259.94,0.79,290575.0,75506681.8,GBIME
2025-07-22,260.0,265.0,259.0,264.3,1.68,624169.0,163476137.6,GBIME
2025-07-23,265.0,266.0,260.1,262.08,-0.84,332561.0,87183059.8,GBIME
2025-07-24,263.0,264.0,259.0,261.43,-0.25,231522.0,60378521.8,GBIME
2025-07-27,260.0,267.7,260.0,263.14,0.65,871338.0,230528004.6,GBIME
2025-07-28,263.14,269.2,258.1,268.4,2.0,670655.0,176715936.2,GBIME
2025-07-29,270.0,272.8,267.0,270.86,0.92,784478.0,211923614.8,GBIME
2025-07-30,276.0,276.0,266.0,266.87,-1.47,549076.0,147353056.7,GBIME
2025-07-31,270.0,270.0,260.1,261.61,-1.97,366846.0,96289966.6,GBIME
2024-07-31,535.0,562.0,535.0,543.0,1.55,105873.0,58259270.8,EDBL
2024-08-01,543.0,545.0,520.0,524.0,-3.5,102587.0,54336852.4,EDBL
2024-08-05,525.0,534.0,512.0,527.0,0.57,58277.0,30252929.0,EDBL
2024-08-06,525.0,525.0,490.0,490.1,-7.0,72219.0,36783361.9,EDBL
2024-08-07,490.1,519.1,481.0,516.8,5.45,69535.0,35471019.7,EDBL
2024-08-08,524.0,534.0,511.0,520.4,0.7,101489.0,53233197.3,EDBL
2024-08-11,530.0,550.0,526.0,539.9,3.75,55233.0,29568113.1,EDBL
2024-08-12,540.0,553.2,530.0,539.0,-0.17,71568.0,38818158.6,EDBL
2024-08-13,537.0,544.5,525.0,525.5,-2.5,62235.0,33144619.3,EDBL
2024-08-14,528.0,556.0,517.5,549.0,4.47,118705.0,63916719.3,EDBL
2024-08-15,549.0,575.0,549.0,561.0,2.19,143874.0,81811661.7,EDBL
2024-08-18,563.0,570.0,541.6,549.0,-2.14,109981.0,60750699.9,EDBL
2024-08-21,545.0,557.0,532.5,545.0,-0.73,68705.0,37369123.3,EDBL
2024-08-22,555.0,589.9,554.0,580.0,6.42,160003.0,92925605.4,EDBL
2024-08-25,591.6,626.0,561.1,584.3,0.74,330262.0,199241394.3,EDBL
2024-08-27,588.0,603.0,577.1,580.4,-0.67,213506.0,125887980.4,EDBL
2024-08-28,585.0,610.0,585.0,588.0,1.31,151910.0,90675672.8,EDBL
2024-08-29,599.0,599.0,575.2,581.5,-1.11,80002.0,46615598.8,EDBL
2024-09-01,589.0,592.0,561.1,565.0,-2.84,59247.0,33791889.3,EDBL
2024-09-02,575.0,589.5,565.5,582.5,3.1,43730.0,25279467.8,EDBL
2024-09-03,585.0,617.0,571.0,604.0,3.69,235077.0,140648714.7,EDBL
2024-09-04,616.0,664.4,616.0,664.4,10.0,460309.0,301515176.9,EDBL
2024-09-05,665.0,718.0,660.0,690.0,3.85,151704.0,103135336.5,EDBL
2024-09-08,676.2,679.5,665.5,670.0,-2.9,338438.0,227498238.1,EDBL
2024-09-09,670.0,724.0,668.0,687.0,2.54,196656.0,135203691.4,EDBL
2024-09-10,700.0,742.0,682.0,694.9,1.15,222566.0,156371142.8,EDBL
2024-09-11,695.0,722.0,672.0,679.9,-2.16,85890.0,58775121.0,EDBL
2024-09-12,688.8,714.0,667.7,676.0,-0.57,55299.0,37801099.9,EDBL
2024-09-15,675.9,683.0,657.0,669.0,-1.04,117394.0,78375094.6,EDBL
2024-09-16,664.0,665.0,638.0,641.8,-4.07,77837.0,50407137.0,EDBL
2024-09-18,629.1,640.0,617.4,630.0,-1.84,55613.0,34829945.7,EDBL
2024-09-22,642.6,648.9,623.5,628.0,-0.32,15414.0,9764140.4,EDBL
2024-09-23,640.0,679.0,615.1,679.0,8.12,66281.0,41507958.0,EDBL
2024-09-24,665.5,665.5,618.1,629.8,-7.25,56641.0,35720394.8,EDBL
2024-09-25,640.0,665.0,618.0,638.0,1.3,27088.0,17206028.0,EDBL
2024-09-26,649.0,670.0,621.2,622.4,-2.45,21869.0,13874805.0,EDBL
2024-09-29,611.0,627.0,611.0,616.0,-1.03,32069.0,19803041.0,EDBL
2024-09-30,616.0,622.0,610.0,617.0,0.16,20178.0,12446328.3,EDBL
2024-10-01,625.0,678.6,617.1,678.6,9.98,161787.0,104121019.4,EDBL
2024-10-02,666.0,666.0,645.0,662.0,-2.45,54097.0,35369263.1,EDBL
2024-10-06,661.8,674.0,644.0,665.0,0.45,28716.0,18765327.2,EDBL
2024-10-07,674.0,704.7,651.7,680.0,2.26,99303.0,66930980.8,EDBL
2024-10-08,667.1,675.0,655.0,671.0,-1.32,22349.0,14827059.8,EDBL
2024-10-09,661.0,662.0,648.0,648.0,-3.43,19082.0,12492401.6,EDBL
2024-10-15,660.0,660.0,648.3,656.0,1.23,10561.0,6896795.9,EDBL
2024-10-16,669.0,674.0,653.0,656.0,0.0,29972.0,19839381.1,EDBL
2024-10-17,668.9,680.0,650.0,650.0,-0.91,30195.0,20052592.6,EDBL
2024-10-20,656.0,662.9,643.0,643.1,-1.06,32227.0,20944343.0,EDBL
2024-10-21,643.0,652.7,632.1,647.0,0.61,30037.0,19368956.7,EDBL
2024-10-22,640.2,658.0,640.0,646.9,-0.02,15375.0,9900598.4,EDBL
2024-10-23,655.0,685.0,640.0,645.0,-0.29,9932.0,6444864.8,EDBL
2024-10-24,654.9,654.9,630.0,631.0,-2.17,20920.0,13305989.4,EDBL
2024-10-27,643.0,643.0,620.4,621.0,-1.58,9523.0,5973752.9,EDBL
2024-10-28,633.4,646.0,631.0,637.0,2.58,14064.0,8996688.1,EDBL
2024-10-29,648.0,656.0,630.1,655.0,2.83,24339.0,15760306.0,EDBL
2024-10-30,667.0,720.0,654.0,720.0,9.92,132821.0,88696031.3,EDBL
2024-11-05,705.6,705.6,665.0,677.0,-5.97,40782.0,27457180.9,EDBL
2024-11-06,688.0,720.0,661.0,679.0,0.3,92158.0,62565710.6,EDBL
2024-11-10,690.0,690.0,670.0,682.7,0.54,52534.0,35839902.0,EDBL
2024-11-11,695.0,738.0,677.0,684.8,0.31,85975.0,59424398.1,EDBL
2024-11-12,695.0,726.0,672.0,681.0,-0.55,116383.0,80069162.5,EDBL
2024-11-13,685.0,695.6,668.0,681.0,0.0,104414.0,71142509.5,EDBL
2024-11-14,694.0,694.0,665.0,666.0,-2.2,92987.0,62766082.5,EDBL
2024-11-17,678.0,679.0,658.0,660.0,-0.9,55303.0,36786164.9,EDBL
2024-11-19,673.0,673.0,643.0,644.3,-2.38,44677.0,29093283.5,EDBL
2024-11-20,657.0,676.0,640.0,669.0,3.83,80689.0,53469241.6,EDBL
2024-11-21,670.0,679.9,651.2,655.0,-2.09,86104.0,57592357.9,EDBL
2024-11-24,641.9,663.0,627.2,636.0,-2.9,39093.0,25001091.3,EDBL
2024-11-25,648.0,651.7,636.0,645.0,1.42,34098.0,21976403.7,EDBL
2024-11-26,657.7,657.9,632.1,639.0,-0.93,34417.0,22035609.6,EDBL
2024-11-27,645.0,679.8,638.5,669.9,4.84,109383.0,72449084.5,EDBL
2024-11-28,660.0,713.9,660.0,682.9,1.94,447757.0,310864737.1,EDBL
2024-12-01,669.3,750.0,669.3,749.0,9.68,483990.0,343149717.9,EDBL
2024-12-02,750.0,774.0,715.0,716.0,-4.41,290439.0,217143627.3,EDBL
2024-12-03,724.0,734.0,711.0,714.0,-0.28,199435.0,143298388.1,EDBL
2024-12-04,700.0,719.0,694.0,694.5,-2.73,136562.0,96366098.2,EDBL
2024-12-05,694.7,716.0,693.0,699.0,0.65,124995.0,87992421.6,EDBL
2024-12-08,687.0,717.7,670.0,680.0,-2.72,180222.0,125027624.4,EDBL
2024-12-09,676.0,696.0,672.0,678.0,-0.29,61897.0,42285317.0,EDBL
2024-12-10,691.0,691.0,661.0,667.1,-1.61,43567.0,29302727.4,EDBL
2024-12-11,655.0,680.0,655.0,677.5,1.56,39120.0,26314519.6,EDBL
2024-12-12,680.0,680.0,656.6,659.0,-2.73,47398.0,31464387.5,EDBL
2024-12-16,667.0,667.0,635.1,636.0,-3.49,83773.0,53784306.6,EDBL
2024-12-17,627.0,644.0,625.0,634.0,-0.31,47546.0,30144538.5,EDBL
2024-12-18,627.0,647.0,627.0,634.0,0.0,32899.0,20921756.7,EDBL
2024-12-19,640.0,640.0,616.0,621.7,-1.94,54744.0,34173823.7,EDBL
2024-12-22,630.0,630.0,596.9,603.4,-2.94,38914.0,23590396.5,EDBL
2024-12-23,605.0,617.0,595.1,615.0,1.92,30195.0,18402128.5,EDBL
2024-12-24,615.0,647.7,612.0,633.0,2.93,73525.0,46376416.2,EDBL
2024-12-26,620.4,620.4,600.0,605.0,-4.42,59080.0,35773803.5,EDBL
